,date,review,rating,isEdited,userName,title
132,9/8/2022 7:30,"I bet the developers won’t reply to this. 

Every time I use this app, I set it up so that it will only scan my face ID. Recently, I need to sign in again for every use. I tried setting it up again but a prompt always pops up that it can’t do the function. Whoever your app development manager is, replace him/her. Very shameful for the bank that claims to be the #1 in the Philippines. Your older app is more reliable.",1,FALSE,ulamboy,#1 bank in Ph but can’t fix app
133,8/30/2023 16:20,I have deposited money in my account and it has not even reflected on my account balance on this new app. I thought that it did not went through when my other bank has already sent notification that amount was trasferred. It has been several hours. I tried checking on the old app and the deposit is reflected there.,1,FALSE,*Annnnnnt,Account balance not updated
134,9/5/2023 8:09,I liked the UI of this new app. What I don’t like (which more important than anything else) is that not all my accounts are migrated here. My savings & UITF are not available. I’d have added them manually had there been an option to. But there’s none. So what’s the rush of implementing this new app if it’s not available for our intended use?,2,FALSE,kiekaicaye,Accounts not migrated
135,8/17/2023 7:01,"The BDO Digital app is already serving its purpose and its functions are complete (adding accounts, pay bills, save/enroll accounts), why prompt us to switch to BDO Online app? The BDO Online app doesn't even have the option to add accounts I have with BDO. I wish you have instead improved your existing app instead of making a new one that the only thing it does is to take up my storage.",1,FALSE,emiengarde,Why use this app?
136,8/17/2023 18:20,"App is okay but my only issue here is that my recent transaction details aren’t posted, instead what I can view is the transactions I made last year which is pretty useless 🥴 Their previous app (BDO Digital Banking) is up-to date, they could’ve improved that rather than make another new app.",2,FALSE,Crazy Jimny Girl,Recent transaction details are not posted
137,8/10/2023 5:41,"I’ll admit the interface of the old app is laughably old looking but at least it worked (when it was not bugging). 

This new app only showed my credit acct and not my debit one. Any option to add an account is nowhere to be found. 

With all the money this bank has, I do not understand how they won’t invest in better digital management - stop cutting corners and do better for your customers please.",1,FALSE,Bibs__,Migration Unsuccesful
138,5/25/2022 23:39,I normally use the app for my credit card but seems this app did not include the feature from old app where I can view my soa or last statement transaction. Though it has improve  but missing the important use if the app. Hence I have to install both which quite disappointing unfinished app.,2,FALSE,C_hangad,Lock of feature from previous app
139,12/16/2021 1:13,Please display the full amount of the transaction in the Details/History page. It’s not a good experience having to click each entry just to be check the amount.,4,FALSE,asiskat,Could be Better
140,9/14/2023 14:05,"Just like most of the comments here, you kee prompting us to move to this new app only for us to find out that a lot of the features from the old app are not there AND WHAT’S WORSE is that I DON’T HAVE ACCESS to my other PASSBOOK ACCOUNTS. No option whatsoever to add them back. No facility to message customer service.

Do not deactivate the old app if you’ll have us miss out on our account acceses.",1,FALSE,m0ï,Missing Accounts and Functions
141,9/14/2023 8:32,It has been weeks or maybe months. Every time I try to transfer my funds out of BDO to another bank or wallet it will just prompt that “it is processing the transaction” but you’ll wait and wait but no transaction has been made. I have to manually visit the bank or the ATM then transfer that said fund manually to another bank/wallet which is highly troublesome,1,FALSE,RovenToaster,Failure to transfer funds out of BDO
142,4/8/2022 7:20,"I’ve been using the old app for years now but since I have a new device, I can’t register the old app anymore. I tried this app and it’s so slow, doesn’t show my accounts, and everytime I switch to a different app, it crashes. BDO, you should hire new app developers or maybe testers before launching. This is just plain embarrassing for a so called top bank.",1,FALSE,pgbsabile,Why change the app with an even broken one?
143,3/22/2022 22:26,"it was working for two weeks and now will not let me sign in. barren app with limited capabilities. i thought this company was large enough to have a decent budget for IT and graphic design department but if they are unable to create something as simple as an app that works with the money they have, I am also beginning to doubt leaving my money to their care. perhaps this is a sign to switch banks.",1,FALSE,stxdent,what is this
144,9/2/2023 20:23,"Very bad application. We are already victim of too much scams and then you will create another app when there is an existing app already? What would your customers think? You should have just updated the previous application rather than creating a new one. I tried the app, after logging in, it would said that”they locked your account and call a number” what a joke",1,FALSE,Tabonkie,BDO ONLINE SCAM
145,7/29/2022 7:04,"Always getting an error. Could not even add my device. After entering the OTP, it says Sorry we’re unable to do that right now. I’ve tried multiple times. This app is so frustrating. Was this tested before launching? I thought you finally have an upgraded online banking app. I hope you could fix so we can use a better BDO app for our online banking. Still hoping.",1,FALSE,iz.2021,Unable to add device
146,8/16/2023 5:11,"I don’t understand why BDO not only needs to make multiple apps for the same purposes, but somehow fails to have any of them function at all. I attempted to download and login to this new app when prompted from the BDO mobile banking application, and it immediately said there was an error and my online bank account was locked. If this isn’t terrible service, I don’t know what is.",1,FALSE,Sembtt,Terrible app
147,8/16/2023 15:39,"Thanks for the update, love the low cost bank transfer to gcash. I am a regular user for BDO mobile app, and I really don't like their transfer fee which is 25 pesos. And now it's 10 pesos. Really love that. And it's easy to use. ❤️❤️❤️ Love it BDO!",5,FALSE,Ghuntabg,Great!
148,8/3/2022 15:36,"It’s not allowing me to login using the same working credentials I’m using with the old app. It is saying the account is locked and need to reset the password but my account is still accessible from the old app. This new app seems to be a fraud! The same tactic used by hackers, man-in-the-middle attack. Calling the attention of BDO, if this is a legit app, fix it, otherwise help to put this app down!!!",1,FALSE,phil0287,Can’t login using correct credentials
149,4/29/2023 11:32,"No issued with the app so far and has a better interface than the old one. Hopefully, this continues and I don’t encounter any problems.",5,FALSE,Sky Rojas,Better than old app
150,8/31/2023 13:34,"I don’t usually write reviews since I’m that lazy, However with this app, I’m going to take my time to do so. You’re the biggest bank in the Philippines and your app does not have an option to add favorites for list of bank info you can make money transfer to? Even to add a BDO account info for easier money transfer? Are you going to expect me to copy and paste every single time?",1,FALSE,Doesnotcare1,Worst App
151,12/7/2021 1:33,This would have been useful but it seems the accounts are not receiving realtime updates. I only see updates the next day. Does it have a 24 hour sync? Shouldn’t it be realtime? If you are announcing a deadline for users to download apps then you should ensure that there are no critical bugs coming through.,2,FALSE,ng2!!,Accounts not updating
152,8/19/2023 0:45,"This app keeps saying invalid password, and keeps asking me to reset. It is just plain nonsense that this will replace the current BDO Digital Banking App which seems more stable and reliable than this app. The company billers which I enrolled in DB app was not transfered in this app! Such a waste of time switching if this will not really work reliably and have better user interface than the old one.",1,FALSE,Cool_ren,Nonsense! BDO Digital Banking app seems better.
153,8/31/2023 7:19,"Where can i add for cash card? And where can I see cash card reload option? On tue other app there is an option, but this new one. I cant find it. Im using cash to send money to my mother since it doesn't any maintaining balance. Hope u can add that. Thank u",3,FALSE,CarlaSan03,Reload cashcard option
154,8/8/2023 3:54,"Regardless of claiming to be one of the Philippines’s top banks, their apps are horrendous. And this new app’s password update feature is just one of the many things that are plain annoying. It says it doesn’t meet the security requirements, but I triple-checked the password and it DOES meet the requirements. 

I look forward to receiving a pleasant experience with their apps in the near future, but for now “BDO Finds Ways, To Annoy.”",1,FALSE,Etnanyer,BDO Finds Ways
155,4/23/2022 22:14,Was really good at first since I changed from the first mobile banking app however when I got logged out I am not able to sign in again. I am able to save all my log in information but it won't let me log in even if i used the right info. Says I got locked out but when I'm trying to retrieve my password with the use of the last 4 digit of my card wont go through!,1,FALSE,einaaahpeeets,Tssk
156,8/6/2023 10:39,"What is the point of this new app? The things you can do is very limited. Which makes no sense if this is to replace the older version of the Banking App. 

Credentials are different from that of Web Banking. Information available is limited and is not really useful (Credit Card recent transactions is not available). Issues with trusted devices",1,FALSE,Jan Villaroman,What is the point of the new app?
157,7/12/2023 3:19,The old app shows the last 10 transactions but this new app shows nothing. Also I couldn’t find my saved billing accounts which means i have to enter the billing details every time I will pay my bills. I also couldn’t find all my saved account numbers of my family for sending money which means i have to enter them again.,1,FALSE,Wencast,Transaction History
158,1/29/2022 14:14,The previous app is better.  I was trying to sign up on the old because i find it more useful.  This new app does not even show the history  in just a tap u like the other one.   I thought this new app is better and i have to input everything when you pay or transfer to another account.  I hope you can do something about it.  This is useless to me.,1,FALSE,nanzvill,DEFINITELY NOT USER FRIENDLY
159,1/14/2022 3:38,"The old app’s UI is ugly but more useful. This one has practically nothing except viewing my credit card balance transaction. Cannot add my savings accounts. Thus, the send money is hijacked. I dunno who else need so many useless apps — BDO Online, BDO Digital and BDO Pay — which can be exactly be integrated into one app. I personally hate installing many apps, useless. Cannot even login with account locked prompt!",1,FALSE,Taurean_Jann,Useless and limited
160,4/17/2022 12:42,"Got a hard time signing in, OTP is sent to my old number which is weird, I never declared my old number in the account application. My old number is used is my old online account which was deleted. Anyway, I was able to install and log in, Thanks God, but nothing is loading. App is not responsive and I cannot see anything. What will I do with this app? 😅",1,FALSE,jooooohhnnnn,Nothing works
161,6/14/2023 4:22,"I hope you have provided more focus on the functionalities and reliability (UI is better, yes) but when I tried paying my bill, the app lagged and suddenly became unresponsive. I attempted to retry the transaction only to find out that my bill was paid twice! Imagine if I tried it again without refreshing the app.",2,FALSE,Liz021396,Duplicate Payments - Buggy App
162,8/28/2023 1:58,"Upon login, there is an error immediately, unfortunately, I did not take note of it nor took a screenshot. However, it displays my account anyway.
BUT, not all my enrolled accounts are in the list. There is no option whatever to enroll an account as well.

If you deploy an “improved” or “updated” version of your app, kindly make sure we can readily use it as how we were using the old one WITH  BETTER FUNCTIONALITY.

Your pop up in the old app is so annoying, kindly remove it until your new app is “customer-ready”.

PS: kindly hire good testers or quality assurance team on your side and not ask customers to test it immediately.

Thank you.",1,FALSE,MyrJun,NOT DEPLOYED FOR CUSTOMER USAGE
163,8/16/2023 23:44,"How can I switch to this new app when a lot features/functions from the BDODigitalBanking app was not made available? Some features include:
- Send money from USD account to own PHP account
- Send money to enrolled third-party BDO account, which is way more secure than simply being able to send to any BDO account
- View loan accounts
- Add managed accounts (junior savings)
- Temporarily lock/unlock cards

Yes you simplified the app, but you simplified it too much to the point it being not usable for some of your customers.

I really hope someone reads this review and improve the app before forcing your customers to switch to it.",1,FALSE,liliput-aquino,Very disappointed with this new app
164,8/15/2023 14:32,"•No Lock feature for your card which I rely on for the safety of my account
•No enrollment feature when paying bills which is highly inefficient because you have to enter your details each time and is prone to error if this is the case
•No enrollment feature for bank transfers and/or prepaid load either",1,FALSE,jnnyyll,This app lacks important features
165,9/2/2023 6:02,"Useless app. I’m not able to transfer since Aug 30, and I cannot login my account from BDO digital app. Sent an email but it takes 2-3 days before answer, I need to pay something and this is so inconvenient!

There’s a lot of bugs from this app, it doesn’t reflect amounts properly. It says payment is being processed yet after 24 hrs it’s still not transferred.",1,FALSE,lavendersbloo,Useless app
166,2/28/2023 7:27,Been using this for a while and I can say that this BDO app is so annoying slow and I can’t even use it for emergency sometimes because of login issues! The app is also not linked to the e-wallets acct like Gcash and its hassle that you need to login first to the BDO app and there you can send an amount to your gcash instead of just opening your gcash and directly cash in from BDO!,1,FALSE,v.anilla.sundae,APP IS ALWAYS SLOW AND NOT USER FRIENDLY
167,8/24/2023 12:15,"I had to resave all of my templates and reregister the billers, the time stamps of transactions are wrong and instead of confirming that the transaction is completec it will tell you it’s in progress and you have to go back to the app and check multiple times to see if it went through.",2,FALSE,BMCR12345,Needs alooooot of improvement
168,6/9/2023 4:16,Before the update the actual balance or current balance can be seen before sending and receiving money.  Can you please make it show in the mobile app. Or  did you removed that visibility because you don’t want us to see those fraudulent transactions?,2,FALSE,DonHenley12,Balance History
169,9/28/2022 3:35,"Well after reading all the bad reviews I was hesitant to try the new BDO app. Well I did and won’t let me log in says locked try reset password. I clicked on old BDO app and was also locked out now. Uninstalled the new BDO Zappa and now my login works again with old BDO app. Go figure!!!!!!!

Maybe hire some Russian programmers or maybe from India

I gave it a one because that’s the lowest allowed or it would be a negative number.",1,FALSE,Jim464646,New BDO app
170,9/5/2023 8:09,"Every time I check my balance, it’s always the same message that says unable to load balance. This is the most basic feature of banking apps and it doesn’t even work even after refreshing the app dozens of times. Did you guys hire interns to make this so you don’t have to pay them anything?",1,FALSE,jupakkal,I cannot even see my balance
171,8/18/2022 1:49,I was able to send money but its not showing if it was transferred successfully. Confirm button shows again and you have to tap x at the top and go back to dashboard if money was deducted 😕 and please add the transfer from dollar to peso feature just like the old app. Thanks!,2,FALSE,jerjen2519,Not showing if money was transferred successfully
172,8/5/2023 17:24,None of my transactions are showing on any of my credit cards. We were forced to use this as the old app is going to be terminated by the end of July 2023. I found the old app is more convenient and reliable to use. BDO should have at least make this new app work properly before terminating the old one.,1,FALSE,Ritchz,Credit card transactions not showing
173,8/5/2022 10:35,"This new apps seems to be a hack apps! When I tried to log in, it says that my password is wrong and I need to reset. When I reset I was asked to provide my old password and the last 4 digit of my account. And then immediately a message has been sent to me to confirm if I change my phone details to receive OTP.

BDO has to look into this and it is really dangerous now to use BDO apps",1,FALSE,coreworx312,Hack apps
174,9/30/2022 22:33,This new app is much worse than the old app so I don’t know why bother switching to the new one. It lost several features including post dating bills payment. It lost memory of all your common bills and people already registered for easy money transfer. The old app was way better.,2,FALSE,Tidus1203,Lost a lot of fratures
175,9/20/2023 6:06,"Why do you need a new app?

This new bdo app is way more difficult to use than the old one. I can’t access my savings acccounts on my first log in and i dont want to try it again anymore. we don’t need a banking app with better graphics, what we prefer the older but reliable one. 

Kindly look at the user ratings for your reference.",1,FALSE,Mr.Bushido85,Annoying banking app
176,8/18/2023 3:40,I don’t understand the need to have 3 different apps developed. Why not just improve a single app instead of having 3 apps which functions are lacking. I just saw that the BDO online banking app will be replaced by this one and I tried to log-in and I don’t even see all my enrolled accounts. So frustrating! BDO needs to invest on better developers.,1,FALSE,luisugui,Where are my accounts?
177,4/17/2023 12:30,"For the 99th time! Everytime I tried to log in using BDO online new app, always keep on saying ""Sorry, we are unable to that right now"". What is the problem BDO? I already did all the possible troubleshoot solution, still the same.

It's been 2months since I started to attempt log in using this new app. Really frustrating.",1,FALSE,nur1118,"""Sorry, we are unable to that right now""."
178,9/30/2022 6:26,"I’m currently using a new device and I’ve been trying to use the app, but everytime I try to register this new device, it gets stuck at Confirm Pin, and my only option is “reset” which takes me back to the previous page asking me to make a new pin. I’ve been trying for 5 times already but to no avail.",1,FALSE,moiraguinever,The app doesn’t let me go past “Confirm pin”
179,2/19/2022 0:21,"I haven’t used the old BDO app for the longest time because it was so bad so when j found out about this new one, I decided to give it a try inspite of the bad reviews. Huge mistake! It’s unresponsive and won’t even load my accounts. I checked if it was my internet connection but the BPI, RCBC, Metrobank, and Unionbank apps are all working fine. Such a terrible app for a bank that “find ways”. I’d give 0 stars if possible.",1,FALSE,Apple user w/ other bank apps,USELESS
180,2/5/2022 6:48,"There was no difference between this ""updated"" app and the old one. This is not the experience one would expect in a bank app. It's not actually serving it's purpose. Super slow, useless transactions tab where transactions are not showing, no option to see your card statements, saved billers were not migrated from the old version, AND A LOT MORE!",1,FALSE,ba---g,Almost useless
181,2/2/2022 4:46,"Apart from the fact that the app isn’t as comprehensive as it’s predecessor, logging in your credentials simply doesn’t work. It also blocked my account from allegedly entering wrong login details when in fact it’s actually correct. I hope this app improves coz it’s definitely nicer looking than the previous one. I just hope it works.",1,FALSE,DJTeam Inc.,"I just hope it works, coz it doesn’t."
182,8/25/2023 7:03,"Who the heck is the developer of this app? what the heck bdo, at least hire some good developers, you have the money to do so! in terms of technology and security, don’t be so cheap!
I had to change my password in order to login, and only my credit card account is showing. all my savings account is not there so I will still be using my old app",1,FALSE,Egasmode,What the?!
183,9/16/2023 3:32,"This is the problem with big institutions. Because they’re so big, they don’t feel the need to improve or provide incredible service. This is a new app with the same problems. User experience is terrible. I sometimes worry if my money is truly safe considering how hard this is to use.",1,FALSE,improve your app 123,"New app, still terrible user experience"
184,8/16/2023 16:51,Please integrate all the saved templates and accounts to the new app before you bother ridding off the old BDO Online Banking app for good. It’s annoying the bills payment aren’t saved to the new one including the payment templates the user have set in the old app. Again please do so before removing for good.,2,FALSE,Chugmanxl,Old appneeds to be integrated to new
185,6/11/2022 13:36,I have no complains about this app because I don’t do mobile banking and Haven’t enroll yet using the other app(mobile digital baking?). The problem is the new update of this app is that it no longer let me see my account number. I don’t have passbook so please.,2,FALSE,natasha.mnlngt,I can no longer see my account number!
186,11/29/2021 3:41,Please have a feature to have our enrolled billers and accounts in the old app to be automatically reflected in this new app! It has been extremely difficult (and risky) to type them one by one!!!,3,FALSE,gbblrt,Enrolled accounts and billers not showing
187,8/23/2023 4:51,"It’s quite disappointing. My enrolled accounts weren’t there and when I pay my credit card, it seems that you have to wait until 3 days before it reflect. So, I downloaded again my BDO Online banking (union) app. I hope they would not replace that as it offers a lot of features and it’s way secured than this BDO app.",1,FALSE,asffhjsqieo,Can’t see my enrolled accounts
188,9/8/2023 3:40,"Although there are lots of improvements in this new app, however it doesn’t function well as the old app. Utterly disappointing, my balance always takes forever to load. On most times, the app itself is not usable or in Maintenance Mode.",2,FALSE,Tarrsian,Full of Bugs
189,8/22/2023 11:01,"I cannot see my saving account on this new app, which is already enrolled on the new app. What I can see is an old/expired credit card from 5 years ago, which I already forgot I even have. No way to add my savings account, just hide/show the credit card I don't even use. 0/5 stars. BDO, fire your whole software development team. They're incompetent.",1,FALSE,boloypogi27,Trash
190,8/16/2023 3:12,"Can’t see my other accounts. Only my credit card account is being showed. Tried to check the show/hide option but no other accounts is also being displayed. I need to use a web browser to login, much better than using this new app.",1,FALSE,KGetAppReview,Doesnt show my other accounts when logged in.
191,8/6/2023 7:14,"Can’t even see my account and unable to add favorites unless I send payment. If you’re going to have the “manage favorites” let your users have the ability to add, edit, and remove.

Also, you should migrate what we user already added favorites from the pervious app.

Don’t push us users to access an app that’s useless.",1,FALSE,Ralouw,Lacks features
192,5/22/2022 13:42,I opened my BDO App (old version) and the app advised that it needs an update. This BDO app won’t let you redirect just like Gcash to update the app. It will leave you clueless which app is the new one so you ended up downloading a lot of BDO app in confusion. What’s worst here is when I badly needed to transfer a money for an emergency it has a scheduled transfer pa. Anong pakulo to? Like for what? Dati naman nakakapag transfer ng one time ngayon hindi na. 👎🏼👎🏼👎🏼,1,FALSE,Edibwow,WORST AND NOT RELIABLE
193,1/5/2023 23:54,"BDO app is like a old school version always.
Please update your app were all of the transactions are in there. We are not always want to sign in in website. Like it CC put a settings for us to view and set of we want to set our loan for installment.",3,FALSE,Jeromexx12,Please update your app
194,9/8/2023 14:00,"Appalling software. Not fit for human consumption. 

Others have discussed many of the failings. I also have trouble transferring to Maya with this app. Also saving as a favourite is convincingly hidden you might easily never find it. I found it by accident when I went to share, which is functionally nothing to with saving. Why do favourite’s disappear when you change apps? I feel like I’m being tricked into making a mistake. 

And iPad version?

Please do not delete the old app until you at least have a working alternative, this app fixed or a rewrite. Fixing some of the many bugs would be nice too",1,FALSE,NealOnions,Dreadful
195,9/4/2023 13:28,"The first application is better than this One. In the first app you can see the balance From your transactions , just click the transactions and u Will see How much money u have before they deducted  the transaction amount… but on this app, there is nothing like that. So disappointed, I thought this new app is better. But NO.",1,FALSE,Kizzzzzy08,The first app is better
196,9/5/2023 1:11,"Please do not discontinue support for the other app, BDO Digital Banking. It performed much better and remained in real-time due to its simplicity and sleek design. This one is frustrating due to performance issues, even with a fast internet connection. Additionally, the enormous font size is unpleasant to look at.",2,FALSE,Doogeek,The amounts are updating very slow
197,9/1/2023 6:18,Worse than the old app. Account details and recent transactions cant be seen. Practically a useless mobile app where your recent txns are nowhere to be seen. I end up using the old app or using the internet banking website. Please fix this before you keep bugging your customers that the old app will be phased out.,1,FALSE,Starriesun,Poor quality app
198,8/24/2023 1:52,In the first place why do we need to create a new account? No way for BDO to migrate the date from their own database? Another thing is there’s no option to add another account. By default it only showed my credit card account. Fix this before rolling out. Useless.,1,FALSE,Wasenstok,New Account and Can’t access both Savings and Credit Card simultaneously
199,8/11/2023 10:23,"The title says it all. I thought about giving it a chance and in the first 5 minutes of using it, there already came a problem. People were right. This app is terrible. As your slogan says BDO, “You find ways”, you definitely do. Find ways to be bad. Get your stuff together.",1,FALSE,Thatsomeguy123,Wont let me sign up cause i pressed the back button to recheck my details
200,9/20/2023 8:53,"User Interface may have been nicer compared to old one, but it’s performance is fairly the same. System still loads too long or hang. When it’s nearing 15th day or 30th day of the month, you’ll still get error doing transaction. Crappy system. Your saved favorites from old app is not transferred to the new one. You have to create it again.",1,FALSE,ghessssssie,Not so good
201,8/25/2023 4:38,"The info on the account doesn’t update. I withdrew money the day before and when I checked this current day, the last info on it is still weeks ago! Also, we sent money to our GCash, and it’s not reflecting real-time via instapay! You can’t even cancel the request! Don’t insist on having us change apps if you haven’t ironed out the kinks yet! LAME!!!",1,FALSE,Cathy Maminta,LAME!!!
202,8/17/2023 16:21,"I installed the BDO Online app last year Oct 2022 and it showed my July- Oct 2022 transaction. But I wasn’t satisfied with the app so I uninstalled and deleted it. Now it’s Aug 2023 and I decided to try to install & use again the BDO Online app, but the account is just showing me the transaction of 2022 like mentioned above. No matter how long I waited it won’t load the recent transaction. Someone pls help me. Thanks",1,FALSE,5ni3,please help
203,8/17/2023 9:07,"You want your clients to use your ""new"" app but you havent even optimized it for a smooth transition. I cant even add my savings account and there is no way on the new app to add it or enroll it. Why do you even bother updating to your so called new app when it is still as unreliable as your old one. You are just adding stress to your users.",1,FALSE,KingBroncoManiac,"""New"" frustrating app"
204,7/5/2023 3:50,"I’ve tried so many times already and still can’t figure out what’s wrong with your app. 

I keep on trying to sign in to my account and asked me for an OTP every time which I understood, but still an error! I wanna transfer my funds to my other account cause I can’t withdraw my money through machine.

This is really disappointing.",1,FALSE,ericasaurus,Very very very disappointing!
205,7/29/2022 10:37,"I have recently created an online banking account. I followed all the steps - create online, then activate via ATM. When I logged in for the first time, it says incorrect password and locked my account immediately. Seriously 🤷‍♀️ I’m 101% sure I entered the correct password. You have so many apps, but all of them are useless.",1,FALSE,chescadeleon,"Logged in for the first time, account was locked"
206,10/14/2022 6:20,It took a few days for me to see login and be able to check my account. I thought it'll be quick but nope.,4,FALSE,SirWillem#96,Few days of login
207,9/20/2023 8:12,"Perfect application that describes the incompetence of BDO. Very slow application either because of poor coding or bad infrastructure. This company should focus on making their Infrastructure or Application better as it is such a joke that a top 1 bank can't even fix such a simple solution. 

Invest on your IT people and infrastructure because you find ways right?",1,FALSE,Grizzlified,All Form no Substance and Infrastructure
208,9/19/2023 6:20,"Pending, billed or payments are not being reflected as it is always saying “sorry cannot do that right now” so how are we going to monitor especially if there is an erroneous or unauthorized transactions?
The interface looks better than the old app but it is crappy when showing data",1,FALSE,Raf2525,Transactions not loading
209,9/15/2023 2:06,No matter how many times you change and make a new app. It will be a useless one. Making a new app and replacing an old one doesn’t fix your lousy app developers. Instead of hiring a cheap app developer team that makes a trash app. BDO have a lot of resources and still choose cheap developers that makes unreliable banking app.,1,FALSE,ggaj7155,Honest Opinion: Useless app
210,9/4/2023 1:49,"Unclear login info to use. Apparently it’s using the same login credentials as BDO Pay

Transaction History won’t load, old app is better at this even if the UI isn’t good

Bugs here and there. Example, My account’s balance shows up on the home page but when I enter the account details it won’t load. Even if it does it takes a lot of time

Favorites: WHERE’S MY SAVED ACCOUNTS FROM THE PREVIOUS APP. Migrating these things shouldn’t be hard -_-

This app focused so much on creating a nice UI that it forgot about the app’s functionality and user experience from migrating from the old app. Please fix these",1,FALSE,porkupie,This App is so slow!
211,9/1/2023 9:39,"The app is very slow on updating your balance. It takes days before it shows you your exact balance. Sometimes you’ll just be shocked that the balance is the same even though you spent it, giving the illusion that you still have money. Tha transfers are slow as well.",1,FALSE,Dross96,Slow update
212,8/15/2023 22:48,Received a prompt informing me about a switch from BDO unibank to BDO Online. Tried to log-in using the same login details but says incorrect. Logged in using my browser and the same login details worked perfectly. Thought maybe I need to sign up so I did. Followed the premise of creating a password but still gave me an error when I tried to proceed.,1,FALSE,izaited,NOT WORKING
213,8/18/2023 13:05,"I was able to download the new bdo app but still need some improvement. 

It looks like a beta app.

I can’t check my account balance.",4,FALSE,Agi Bear,Can’t see my account status
214,8/18/2023 1:03,"All my credit cards except for JCB Lucky Cat is displayed. 

The new look is refreshing. It doesn’t look like a webview-based app anymore and more like a native app. Still have a lot of bug fixes here and there to do though.",3,FALSE,Reins182,My JCB Credit Card is not Displayed
215,4/15/2023 4:01,It kept making double payments!! I paid my bills 3 times because it kept asking me to confirm it doesnt even say that the payment is confirmed i just received one confirmation for all payments who is your it division. Ypu shod remove this app to prevent usage and minimize the errors now i have no money left to spend because of your errors,1,FALSE,Sad 101 f**u,This app is the worst
216,8/18/2023 14:37,"I first tried BDO Online App last year and kept on receiving invalid username/password eventhough I have entered it correctly. I sticked with the old app... But since the old app will no longer be available soon, I downloaded BDO Online app again. My username/password was accepted but I'm not receiving any OTP eventhough I tried the resend option. In short the app will not open!",1,FALSE,sharedpsychosis,Useless App
217,9/5/2023 13:19,"If we will be transitioning to this app, you should also add the same feature with bdo digital banking that allows us to transfer our money from our own dollar account to peso account. I hope you will make this improvement as soon as possible.",2,FALSE,Dane Gil,OWN DOLLAR TO PESO TRANSFER FEATURE
218,5/28/2022 3:37,"This app is useless compare to the previous app. If you can’t fix this app, please return my account to the old one. I am not able to use any feature of this app! You may try to hire a qualified person to create app that can help you level up your company and not to ruin it. And please, do not remove the feature of reloading prepaid mobile sim.",1,FALSE,almrkbkoeiwnwlwk,👎🏻
219,4/10/2022 13:47,"so the older app says it’s undergoing maintenance. that means I can’t access my account right in the very urgent moment. and it all blocked my account. then there’s this new improved app they said, but know what? I can’t still access my account. this just builds pressure and anxiety to my stressed mind while I am in the middle of a very urgent moment to use my savings.",1,FALSE,kimi no nae wa,just another STRESSful app
220,9/11/2023 4:50,"After downloading the app as advised, its so frustrating that there’s really nothing useful in this app. I cant monitor my purchases real time as the unbilled charges are not available. I use thia feature to keep track and avoid fraud as this happened to me already. Fix this and make your app useful!",1,FALSE,iheartfilms,Pending and Unbilled not available error
221,9/1/2023 3:23,"Was asked to download the new app and I did thinking that the new app will be better thus less of bugs and inconveniences but upon downloading and deleting the old one, my debit card does not show on my accounts only the credit card I don’t even use. I have to download the old app to not let the app get to me.",1,FALSE,Elgie8,Disappointed
222,8/31/2023 23:36,"The old app is better. Here in the new app there is no options for you to lock your card. I hope you add this kind of features. Its an added feature for security.

And also. I like the old one better. Your account automatically logout when you leave the app for few minutes. This app keeps you log in which is a security matter as well 

I hope the developer will make this changes and update. 

And please include the security management for the cards, so we can lock and unlock it for extra peace of mind. 

Make it better.",1,FALSE,gcashpleasefix,There no card security management
223,9/19/2022 3:23,"Aside from being glitchy this app never works and it crashes or just a blank screen everytime there is a major update on iOs. In other banks their app works just fine and rarely cause problems. BDO banking app is just rubbish. Also with BDO pay. It is the most useless banking app. Hassle and never works most of the time.

MOST ANNOYING BANK APP!",1,FALSE,Sugarpoots,Most rubbish banking app
224,3/28/2023 5:05,Crappy just like the BDO Pay. Cannot log in using my bdo online banking credentials. Even changed my password but still did not work. Says have to contact their customer service. Funny that I can access my account through web and the old BDO digital banking app but not using BDO Pay and this so called “new” BDO Online. If I can rate this zero I would.,1,FALSE,NB0985,Trash
225,12/4/2021 10:44,"This new supposedly enhanced and updated version is useless and too buggy, can't link my accounts and error message always appears.  Unfortunately I laready deleted the old version, now I just have to use my browser to access my online banking account, terrible.  What a shame bdo, what happened?",1,FALSE,Regy B,Useless and too buggy
226,7/29/2022 2:05,"-no REMARK secrion where we can type notes on a certain transaction

-it takes awhile for all your accounts to be listed on the new app. Mine took a few days. 1st it was just the CC. Then the next day the accounts followed. 

-the accounts are listed twice when its an ATA. Its listed under checking and under savings

-you need to rename the accounts again

-would be good if we could put in our bdo rewards card too and see our balance

There are many more missing. Im just havent used all the features yet.",2,FALSE,jccv123322,Whats missing
227,1/18/2022 6:50,Send money to another local bank confirmation page doesn’t show the amount you send. Only transaction fee of P25 is shown.,3,FALSE,jayson-12,Local bank transfer Needs basic information
228,9/15/2023 11:19,"Too many bugs to mention.
And not just with this app but their whole system.

Randomly doesn’t allow you to login on the app, then forces you to change password when you go to the website. After changing password, it tells you to login IMMEDIATELY. Upon doing so, you’d be told your account is locked and you need to use “Forgot My Password.” Repeat until kingdom come.

Turns out, it takes at least half an hour for the change to take effect. Not IMMEDIATELY. But they instruct you to log in IMMEDIATELY.",1,FALSE,Grapes of Wrath,Biggest bank in the country cannot hire decent coders.
